file	gate-class	candidate-classification	remediation	source-ref	feature-overlay-keywords	notes
src/agents/agent-tools.before-tool-call.e2e.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=8
scripts/e2e/parallels/npm-update-smoke.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=8
extensions/diagnostics-otel/src/service.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=8
extensions/codex/src/app-server/run-attempt.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 12 textual conflicts; needs per-hunk human review; dropped_lines=8
apps/shared/OpenClawKit/Sources/OpenClawProtocol/GatewayModels.swift	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=8
src/infra/session-delivery-queue-storage.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=7
src/auto-reply/reply/session-reset-model.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=7
src/auto-reply/reply/commands-gating.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=7
src/agents/session-write-lock.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=7
src/agents/sandbox/remote-fs-bridge.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=7
src/agents/openai-responses-payload-policy.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=7
extensions/codex/src/app-server/event-projector.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=7
src/infra/system-events.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 8 textual conflicts; needs per-hunk human review; dropped_lines=6
src/infra/process-respawn.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=6
src/gateway/tool-resolution.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=6
src/flows/channel-setup.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=6
src/config/sessions/session-file.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=6
src/auto-reply/reply/commands-system-prompt.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=6
src/auto-reply/reply/commands-system-prompt.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=6
src/auto-reply/reply/body.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=6
src/agents/embedded-agent-subscribe.handlers.compaction.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=6
docs/plugins/codex-harness-runtime.md	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=6
docs/plugins/codex-harness-reference.md	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=6
ui/src/ui/app-gateway.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=5
test/vitest-scoped-config.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=5
src/plugins/contracts/plugin-sdk-package-contract-guardrails.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=5
src/infra/session-delivery-queue-recovery.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=5
src/gateway/sessions-patch.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=5
src/commands/status.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=5
src/commands/channel-setup/workspace-shadow-bypass.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=5
src/auto-reply/reply/model-selection.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=5
src/agents/tools-effective-inventory.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 6 textual conflicts; needs per-hunk human review; dropped_lines=5
src/agents/subagent-spawn.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 4 textual conflicts; needs per-hunk human review; dropped_lines=5
src/agents/agent-tools.before-tool-call.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=5
pnpm-lock.yaml	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 27 textual conflicts; needs per-hunk human review; dropped_lines=5
extensions/diagnostics-otel/src/service.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 4 textual conflicts; needs per-hunk human review; dropped_lines=5
test/scripts/openclaw-e2e-instance.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=4
src/auto-reply/reply/session-updates.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=4
src/auto-reply/reply/session.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=4
src/auto-reply/reply/prompt-prelude.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=4
src/auto-reply/reply/directive-handling.impl.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=4
src/auto-reply/reply/abort-cutoff.runtime.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=4
src/agents/subagent-control.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=4
src/agents/subagent-announce.timeout.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=4
src/agents/live-model-switch.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=4
src/agents/embedded-agent-runner/context-engine-capabilities.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=4
src/agents/embedded-agent-runner/compact.types.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=4
src/agents/cli-runner/prepare.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 4 textual conflicts; needs per-hunk human review; dropped_lines=4
src/agents/agent-tools.workspace-paths.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=4
extensions/memory-core/src/dreaming.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=4
ui/src/ui/chat/tool-cards.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=3
src/plugins/wired-hooks-compaction.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
src/plugins/types.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
src/plugins/plugin-graceful-init-failure.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
src/commands/doctor-legacy-config.migrations.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
src/auto-reply/reply/inbound-meta.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=3
src/auto-reply/reply/inbound-context.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
src/auto-reply/reply/get-reply-run.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=3
src/auto-reply/reply/directive-handling.persist.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=3
src/auto-reply/reply/directive-handling.mixed-inline.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=3
src/auto-reply/inbound.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
src/agents/live-model-switch.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
src/agents/embedded-agent-runner/compact.hooks.harness.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=3
extensions/telegram/src/bot-handlers.runtime.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=3
docs/automation/cron-jobs.md	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=3
ui/src/ui/chat/grouped-render.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=2
ui/src/ui/app-gateway-chat-load.node.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=2
src/infra/process-respawn.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=2
src/infra/heartbeat-wake.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 5 textual conflicts; needs per-hunk human review; dropped_lines=2
src/gateway/session-utils.subagent.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=2
src/gateway/session-compaction-checkpoints.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=2
src/gateway/server-restart-sentinel.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=2
src/gateway/probe.close-drain.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=2
src/config/sessions/types.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 5 textual conflicts; needs per-hunk human review; dropped_lines=2
src/config/sessions/store-cache.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=2
src/auto-reply/status.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=2
src/agents/utils/tools-manager.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=2
src/agents/subagent-announce.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=2
src/agents/subagent-announce-delivery.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 5 textual conflicts; needs per-hunk human review; dropped_lines=2
src/agents/embedded-agent-runner/run.overflow-compaction.harness.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=2
src/agents/embedded-agent-runner/compact.queued.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=2
src/agents/command/types.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=2
src/agents/auth-profiles.resolve-auth-profile-order.does-not-prioritize-lastgood-round-robin-ordering.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=2
src/agents/agent-hooks/compaction-safeguard.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=2
scripts/test-projects.test-support.mjs	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=2
scripts/protocol-gen-swift.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=2
scripts/e2e/telegram-user-crabbox-proof.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=2
.oxlintrc.json	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=2
extensions/msteams/src/monitor-handler.file-consent.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=2
extensions/msteams/src/monitor-handler.feedback-authz.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=2
extensions/discord/src/voice/manager.e2e.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=2
extensions/codex/src/app-server/attempt-startup.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=2
docs/gateway/configuration-reference.md	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=2
.crabbox.yaml	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=2
ui/src/styles/components.css	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
test/vitest/vitest.test-shards.mjs	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/version.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/tasks/task-flow-registry.store.sqlite.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=1
src/infra/session-delivery-queue.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/infra/session-delivery-queue.storage.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
src/infra/session-delivery-queue.recovery.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/infra/heartbeat-reason.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/infra/heartbeat-reason.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/gateway/hooks.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/gateway/config-reload.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
src/config/sessions/artifacts.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/config/sessions/artifacts.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/config/io.write-config.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
src/config/cache-utils.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/commands/doctor-platform-notes.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/commands/doctor-lint.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/commands/doctor-lint.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/auto-reply/reply/reply-delivery.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=1
src/auto-reply/reply/queue/types.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=1
src/auto-reply/inbound-debounce.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
src/agents/tools/session-status-tool.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/agents/tools/sessions-list-tool.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/agents/tools/sessions-history-tool.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/agents/tools/sessions-helpers.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/agents/system-prompt.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=1
src/agents/system-prompt.test.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/agents/subagent-spawn.test-helpers.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
